Country,Year,AverageTemperature,Code,Annual nitrous oxide emissions in CO₂ equivalents,Annual methane emissions in CO₂ equivalents,Annual CO₂ emissions
Colombia,1887,21.8713824786325,COL,286584.34,5904636.0,53397900.0
Colombia,1888,22.1136217948718,COL,288391.06,5994915.0,52009404.0
Colombia,1889,22.611014957265,COL,290383.06,6085275.5,51883144.0
Colombia,1890,21.6513760683761,COL,400518.53,6175717.5,53604270.0
Colombia,1891,22.4750256410256,COL,406089.88,6290882.0,57739084.0
Colombia,1892,22.0350085470085,COL,416824.84,6406131.5,58955704.0
Colombia,1893,21.7657863247863,COL,432211.16,6521467.5,64162804.0
Colombia,1894,21.9040555555556,COL,451736.5,6636892.0,65832296.0
Colombia,1895,22.2673290598291,COL,474888.53,6752405.0,64107164.0
Colombia,1896,22.4130811965812,COL,501155.1,6868130.5,66311000.0
Colombia,1897,22.5642585470086,COL,530023.75,6983949.0,64164080.0
Colombia,1898,22.0882820512821,COL,560982.25,7099862.0,65250110.0
Colombia,1899,22.3557008547009,COL,593518.3,7215870.0,67646310.0
Colombia,1900,22.7400106837607,COL,627119.7,7331976.0,77198264.0
Colombia,1901,22.3733418803419,COL,673498.1,7487184.5,80628620.0
Colombia,1902,22.5315769230769,COL,740957.0,7642566.5,84555060.0
Colombia,1903,22.5840299145299,COL,823870.8,7798121.5,87722650.0
Colombia,1904,22.0601965811966,COL,916614.0,7953851.0,91351680.0
Colombia,1905,22.4597222222222,COL,1013561.3,8109669.0,92574100.0
Colombia,1906,22.4426004273504,COL,1109087.0,8265790.0,88909256.0
Colombia,1907,22.1234978632479,COL,1197565.8,8422085.0,93747170.0
Colombia,1908,22.1353247863248,COL,1273372.1,8578469.0,91654210.0
Colombia,1909,21.9877371794872,COL,1330880.5,8735111.0,91716090.0
Colombia,1910,21.9489829059829,COL,1364465.6,8891841.0,110362860.0
Colombia,1911,22.3282927350427,COL,1383728.9,9123864.0,119062670.0
Colombia,1912,22.6400897435897,COL,1401933.2,9355979.0,126051260.0
Colombia,1913,22.1807393162393,COL,1418944.9,9588353.0,125763140.0
Colombia,1914,22.661891025641,COL,1434629.4,9823357.0,130360490.0
Colombia,1915,22.9548055555556,COL,1448853.2,10058622.0,130338460.0
Colombia,1916,22.2957435897436,COL,1461482.2,10294710.0,132857940.0
Colombia,1917,21.7750128205128,COL,1472382.8,10531144.0,133526680.0
Colombia,1918,22.0011303418803,COL,1481420.4,10767924.0,134288700.0
Colombia,1919,22.5495320512821,COL,1488461.6,11005049.0,132533500.0
Colombia,1920,22.4548354700855,COL,1493372.4,11242517.0,147760800.0
Colombia,1921,22.3012371794872,COL,1493257.8,11575892.0,155664800.0
Colombia,1922,22.4563076923077,COL,1486422.6,11991771.0,161597400.0
Colombia,1923,22.3488226495727,COL,1474531.8,12340328.0,156557060.0
Colombia,1924,22.4783846153846,COL,1459250.1,12657085.0,160809580.0
Colombia,1925,22.3219594017094,COL,1442242.9,13202860.0,162172830.0
Colombia,1926,22.9615042735043,COL,1425174.6,13903193.0,164429100.0
Colombia,1927,22.4469957264957,COL,1409710.4,14190055.0,164267500.0
Colombia,1928,22.5517756410256,COL,1397515.2,14795436.0,167146050.0
Colombia,1929,22.5747606837607,COL,1390254.1,15047501.0,164876590.0
Colombia,1930,22.672094017094,COL,1389591.9,14723308.0,151816590.0
Colombia,1931,22.9347094017094,COL,1400082.6,14849592.0,143932540.0
Colombia,1932,22.5670598290598,COL,1423775.9,14829688.0,139869820.0
Colombia,1933,22.3427371794872,COL,1458579.6,15301826.0,135795380.0
Colombia,1934,22.3518760683761,COL,1502401.9,15337077.0,139492400.0
Colombia,1935,22.4032158119658,COL,1553150.6,16903750.0,135895180.0
Colombia,1936,22.726844017094,COL,1608733.6,17460974.0,134095140.0
Colombia,1937,22.697985042735,COL,1667059.4,17798610.0,136224240.0
Colombia,1938,22.3933803418803,COL,1726035.4,18246424.0,137062400.0
Colombia,1939,22.736797008547,COL,1783569.9,20025820.0,139921970.0
Colombia,1940,23.2529465811966,COL,1837571.0,19422420.0,188683700.0
Colombia,1941,23.4675448717949,COL,1949605.4,19872604.0,210779580.0
Colombia,1942,22.9758717948718,COL,2166699.5,20543836.0,217546300.0
Colombia,1943,22.512452991453,COL,2464950.0,20927136.0,224842500.0
Colombia,1944,22.6946217948718,COL,2820454.0,22460726.0,228742980.0
Colombia,1945,22.7344551282051,COL,3209307.5,22736580.0,233922270.0
Colombia,1946,22.7919487179487,COL,3607608.0,23717148.0,237384820.0
Colombia,1947,22.9059017094017,COL,3991451.8,24476622.0,238193980.0
Colombia,1948,23.0561132478633,COL,4336936.0,24550930.0,241477860.0
Colombia,1949,22.6062414529915,COL,4620156.0,25628646.0,246530750.0
Colombia,1950,22.1990918803419,COL,4817211.0,27261020.0,271293760.0
Colombia,1951,22.7759444444444,COL,5014027.5,28184872.0,284987200.0
Colombia,1952,22.9645341880342,COL,5299019.5,29321052.0,293858880.0
Colombia,1953,23.0372243589744,COL,5652016.0,30966784.0,306652830.0
Colombia,1954,22.6220982905983,COL,6052842.5,30476768.0,311916540.0
Colombia,1955,22.39675,COL,6481326.5,32163936.0,327368700.0
Colombia,1956,22.3453205128205,COL,6917295.5,33017808.0,334634430.0
Colombia,1957,23.0057286324786,COL,7340575.5,34305764.0,352996770.0
Colombia,1958,23.4560897435897,COL,7730995.0,34815844.0,367153700.0
Colombia,1959,22.9193717948718,COL,8068380.0,36308548.0,394770620.0
Colombia,1960,22.79775,COL,8332557.5,37182696.0,280048420.0
Colombia,1961,22.8740726495727,COL,8911729.0,39129644.0,343235200.0
Colombia,1962,22.8121132478633,COL,9185137.0,40270908.0,298862050.0
Colombia,1963,22.939561965812,COL,9333192.0,40995320.0,271569120.0
Colombia,1964,22.7943076923077,COL,9599052.0,41766136.0,334154180.0
Colombia,1965,22.902108974359,COL,9738139.0,42717180.0,205927000.0
Colombia,1966,22.9960405982906,COL,9942479.0,43465468.0,162929330.0
Colombia,1967,22.6738547008547,COL,10334158.0,44485980.0,139376220.0
Colombia,1968,22.6936303418803,COL,10746783.0,45967520.0,115962580.0
Colombia,1969,23.1711004273504,COL,11036810.0,46785252.0,123078616.0
Colombia,1970,22.8840876068376,COL,11700542.0,47886336.0,393461400.0
Colombia,1971,22.3972243589744,COL,11830474.0,49553056.0,188669060.0
Colombia,1972,23.0604465811966,COL,12489362.0,50856384.0,143880370.0
Colombia,1973,23.0364551282051,COL,12648847.0,51611560.0,128438130.0
Colombia,1974,22.4736794871795,COL,12847062.0,53241370.0,109645736.0
Colombia,1975,22.4228653846154,COL,13367215.0,54749610.0,103292010.0
Colombia,1976,22.7965064102564,COL,14040898.0,56228852.0,122280270.0
Colombia,1977,23.2353247863248,COL,14073232.0,56974308.0,93153630.0
Colombia,1978,23.0427585470086,COL,14283575.0,58265136.0,90079360.0
Colombia,1979,23.0752094017094,COL,14397071.0,58253836.0,88015464.0
Colombia,1980,23.3937628205128,COL,14445825.0,58367940.0,84453640.0
Colombia,1981,22.9965961538462,COL,14430604.0,59428690.0,85350850.0
Colombia,1982,23.1064273504274,COL,15070843.0,60716310.0,82144320.0
Colombia,1983,23.6438504273504,COL,14738000.0,60304590.0,89973550.0
Colombia,1984,22.6956047008547,COL,14366452.0,59398616.0,91455560.0
Colombia,1985,22.8401837606838,COL,14503088.0,60097480.0,90265110.0
Colombia,1986,22.910655982906,COL,14955139.0,61963212.0,91019530.0
Colombia,1987,23.595,COL,15602291.0,64344856.0,83513380.0
Colombia,1988,22.980452991453,COL,15659311.0,65252864.0,87086140.0
Colombia,1989,22.7886111111111,COL,15935466.0,67204984.0,86381656.0
Colombia,1990,23.1722756410256,COL,16392344.0,68326900.0,89825464.0
Colombia,1991,23.2944978632479,COL,16390384.0,67952590.0,104005460.0
Colombia,1992,23.4453803418803,COL,16337337.0,69799430.0,111099320.0
Colombia,1993,23.1888632478633,COL,16676917.0,70290270.0,124357740.0
Colombia,1994,23.1154294871795,COL,16986166.0,71760340.0,139430700.0
Colombia,1995,23.2212628205128,COL,17092536.0,73659650.0,180890080.0
Colombia,1996,22.9670320512821,COL,16958976.0,74107830.0,166187040.0
Colombia,1997,23.6028653846154,COL,16917870.0,76228740.0,202772260.0
Colombia,1998,23.7817115384615,COL,17172976.0,77934744.0,198248320.0
Colombia,1999,22.7036303418803,COL,16488007.0,74698020.0,155922600.0
Colombia,2000,22.8692371794872,COL,16805884.0,76981510.0,114651180.0
Colombia,2001,23.3163824786325,COL,17262118.0,78656200.0,100833990.0
Colombia,2002,23.5961260683761,COL,17476170.0,79277790.0,138768800.0
Colombia,2003,23.5687307692308,COL,18142682.0,80284240.0,223851150.0
Colombia,2004,23.426188034188,COL,18398806.0,80706510.0,141904270.0
Colombia,2005,23.5272094017094,COL,17887008.0,81386940.0,105575830.0
Colombia,2006,23.423467948718,COL,17997990.0,82050470.0,123490000.0
Colombia,2007,23.3659722222222,COL,19222018.0,84175750.0,118445750.0
Colombia,2008,22.995405982906,COL,18707876.0,85254360.0,110554730.0
Colombia,2009,23.6222628205128,COL,18534920.0,86849730.0,105226344.0
Colombia,2010,23.5449487179487,COL,19174872.0,89432010.0,107219760.0
Colombia,2011,23.1386752136752,COL,18491894.0,87697540.0,209929230.0
Colombia,2012,23.4126303418803,COL,17547570.0,85565040.0,379999520.0
Colombia,2013,23.6317471509972,COL,17086728.0,86237496.0,215323020.0
Congo,1856,23.9788,COG,61113.457,101542.42,2423833.8
Congo,1857,22.8858571428571,COG,61809.05,101947.08,2482885.2
Congo,1858,23.444375,COG,62365.434,102354.56,2357210.0
Congo,1859,23.2847,COG,62764.32,102764.88,2173228.5
Congo,1860,23.3219090909091,COG,62987.42,103178.08,2424065.8
Congo,1861,23.0568,COG,63100.047,103662.19,2403034.2
Congo,1862,23.8995,COG,63184.5,104149.19,2173668.0
Congo,1863,23.863261363636365,COG,63248.03,104639.14,2355805.2
Congo,1864,23.827022727272727,COG,63297.88,105132.05,2506628.0
Congo,1865,23.79078409090909,COG,63341.297,105627.92,2262752.0
Congo,1866,23.75454545454545,COG,63385.53,106126.805,2391053.2
Congo,1867,23.71830681818182,COG,63437.816,106628.71,2283893.2
Congo,1868,23.68206818181818,COG,63505.41,107133.66,2487013.2
Congo,1869,23.645829545454543,COG,63595.55,107641.695,2261017.8
Congo,1870,23.609590909090908,COG,63715.49,108152.83,2972444.5
Congo,1871,23.573352272727277,COG,64781.25,108669.42,2869473.8
Congo,1872,23.537113636363635,COG,67455.664,109189.16,2569135.8
Congo,1873,23.500875,COG,71366.12,109712.07,2959193.0
Congo,1874,23.6437272727273,COG,76140.01,110238.19,2545893.8
Congo,1875,23.2241666666667,COG,81404.76,110767.52,2441152.2
Congo,1876,23.4525555555556,COG,86787.76,111300.1,2607302.5
Congo,1877,23.7453333333333,COG,91916.414,111835.95,2700734.5
Congo,1878,23.7444166666667,COG,96418.15,112375.09,2596188.2
Congo,1879,22.8813333333333,COG,99920.336,112917.58,2873626.2
Congo,1880,22.6644166666667,COG,102050.41,113463.4,2899018.0
Congo,1881,23.025,COG,103258.945,114015.0,3159369.5
Congo,1882,23.2065833333333,COG,104271.28,114570.0,3155192.5
Congo,1883,23.2745833333333,COG,105126.85,115128.43,3143040.2
Congo,1884,23.0355833333333,COG,105865.125,115690.31,3087323.0
Congo,1885,23.5479166666667,COG,106525.54,116255.69,3264062.0
Congo,1886,23.4755833333333,COG,107147.56,116824.58,3154227.8
Congo,1887,22.9264166666667,COG,107770.625,117397.0,3005689.0
Congo,1888,23.2014166666667,COG,108434.19,117973.0,2966655.5
Congo,1889,23.8405833333333,COG,109177.71,118552.57,3313123.2
Congo,1890,22.6581666666667,COG,114762.87,119135.79,3422908.8
Congo,1891,22.915,COG,115873.836,119725.09,3634260.5
Congo,1892,23.1323333333333,COG,117040.59,120318.086,3920284.5
Congo,1893,23.4135833333333,COG,118261.27,120914.79,3582012.0
Congo,1894,23.4415833333333,COG,119533.98,121515.234,3176932.2
Congo,1895,23.4893333333333,COG,120856.85,122119.445,3736290.5
Congo,1896,23.4983333333333,COG,122228.016,122727.45,4223798.0
Congo,1897,23.7185,COG,123645.61,123339.28,3862723.2
Congo,1898,23.31225,COG,125107.734,123954.984,3725176.8
Congo,1899,23.6779166666667,COG,126612.516,124574.56,4126397.0
Congo,1900,23.7256666666667,COG,128158.1,125198.086,4335122.5
Congo,1901,23.9889166666667,COG,129693.31,130083.74,4532185.0
Congo,1902,23.69,COG,131196.16,135040.47,4682347.5
Congo,1903,23.6320833333333,COG,132708.61,140069.1,4851136.0
Congo,1904,22.8033333333333,COG,134272.61,145170.44,4860430.5
Congo,1905,23.52225,COG,135930.1,150345.33,5170001.5
Congo,1906,23.39475,COG,137723.0,155594.62,4662330.5
Congo,1907,23.3615,COG,139693.3,160919.2,4823521.5
Congo,1908,23.377,COG,141882.95,166319.89,5164786.5
Congo,1909,23.5489166666667,COG,144333.86,171797.64,5430744.0
Congo,1910,23.4939166666667,COG,147088.0,177353.25,6363598.5
Congo,1911,23.207,COG,151077.55,184109.61,6649976.5
Congo,1912,24.1190833333333,COG,156981.2,190945.66,6713168.5
Congo,1913,23.8686666666667,COG,164460.58,197862.33,7510870.0
Congo,1914,23.7365,COG,173177.31,204860.53,7582489.5
Congo,1915,23.7946666666667,COG,182793.08,211941.2,7363809.5
Congo,1916,23.9615833333333,COG,192969.44,219105.3,7312208.0
Congo,1917,23.71475,COG,203368.1,226353.78,7335511.0
Congo,1918,23.2608333333333,COG,213650.64,233687.56,7489253.0
Congo,1919,23.4023333333333,COG,223478.75,241107.66,7420980.0
Congo,1920,23.6811666666667,COG,232514.0,248615.03,8736197.0
Congo,1921,23.9548333333333,COG,241763.8,246010.8,8927715.0
Congo,1922,23.4984166666667,COG,252138.73,258087.81,9728872.0
Congo,1923,23.54175,COG,263155.38,270710.28,9898406.0
Congo,1924,24.2915833333333,COG,274330.28,283905.88,10385926.0
Congo,1925,23.66075,COG,285180.0,297703.72,10979530.0
Congo,1926,24.0119166666667,COG,295221.1,312134.3,10528602.0
Congo,1927,24.0246666666667,COG,303970.16,315732.78,11134909.0
Congo,1928,24.0979166666667,COG,310943.78,319172.62,11239576.0
Congo,1929,23.6479166666667,COG,315658.4,322453.97,11506487.0
Congo,1930,23.6515,COG,317630.7,325577.06,14201725.0
Congo,1931,24.1321666666667,COG,316827.66,328813.75,15588781.0
Congo,1932,23.7084166666667,COG,313896.9,334932.66,16802236.0
Congo,1933,23.9154166666667,COG,309375.72,348524.16,16445706.0
Congo,1934,24.27725,COG,303801.4,362605.25,17221204.0
Congo,1935,24.11475,COG,297711.25,377196.84,17722364.0
Congo,1936,23.9315,COG,291642.62,412492.2,17878196.0
Congo,1937,24.24425,COG,286132.78,433956.5,18178898.0
Congo,1938,24.0639166666667,COG,281719.0,455942.38,18183884.0
Congo,1939,23.7509166666667,COG,278938.66,478452.1,18534832.0
Congo,1940,23.8079166666667,COG,278329.0,501487.9,29420698.0
Congo,1941,24.3336666666667,COG,305974.38,526351.3,35412536.0
Congo,1942,24.2229166666667,COG,379949.1,551903.7,38584132.0
Congo,1943,23.8036666666667,COG,488775.25,578147.0,40492988.0
Congo,1944,24.57375,COG,620975.06,605083.0,42126988.0
Congo,1945,24.516,COG,765070.8,629399.1,42801664.0
Congo,1946,24.0005833333333,COG,909584.7,654510.25,43941548.0
Congo,1947,24.3128333333333,COG,1043038.8,701401.1,44895052.0
Congo,1948,24.0166666666667,COG,1153955.4,749802.4,45258084.0
Congo,1949,24.36575,COG,1230856.8,799725.56,45909430.0
Congo,1950,23.947,COG,1262264.9,851252.2,44145560.0
Congo,1951,24.0948333333333,COG,1253639.9,891901.1,44190110.0
Congo,1952,24.137,COG,1221943.5,933121.8,45302516.0
Congo,1953,23.9186666666667,COG,1172950.6,974768.4,46427020.0
Congo,1954,23.6074166666667,COG,1112436.6,1017566.75,47378596.0
Congo,1955,23.6873333333333,COG,1046176.3,1061379.4,48746812.0
Congo,1956,23.7969166666667,COG,979944.7,1106917.8,50805388.0
Congo,1957,24.0236666666667,COG,919516.94,1153881.0,52688156.0
Congo,1958,24.05725,COG,870667.94,1202961.0,54142976.0
Congo,1959,23.987,COG,839172.75,1254028.0,57354484.0
Congo,1960,23.8245,COG,830806.4,1308251.0,38592740.0
Congo,1961,23.6579166666667,COG,875422.5,1263881.0,27786006.0
Congo,1962,23.9419166666667,COG,877420.06,1270997.4,23560180.0
Congo,1963,24.2016666666667,COG,882060.3,1281993.0,20793188.0
Congo,1964,23.8520833333333,COG,884591.1,1294967.5,17807174.0
Congo,1965,23.92575,COG,885720.56,1302790.5,16432613.0
Congo,1966,24.1954166666667,COG,886784.4,1300745.5,15686378.0
Congo,1967,23.68125,COG,887371.25,1299947.4,14429822.0
Congo,1968,23.8026666666667,COG,892529.9,1304509.5,13622667.0
Congo,1969,24.2156666666667,COG,905698.2,1308850.8,13811900.0
Congo,1970,24.0835833333333,COG,1510608.6,2014028.2,13195713.0
Congo,1971,23.868,COG,712369.3,1145854.0,12773412.0
Congo,1972,23.96375,COG,787194.75,1539057.0,12447695.0
Congo,1973,24.3181666666667,COG,878464.06,3190310.5,12975323.0
Congo,1974,23.8365833333333,COG,738219.0,3410636.5,13154468.0
Congo,1975,23.82,COG,919152.0,3068666.0,12555295.0
Congo,1976,23.677,COG,788557.9,3195541.5,11404591.0
Congo,1977,24.1090833333333,COG,925297.6,3147942.5,9510351.0
Congo,1978,24.0858333333333,COG,986775.25,3784951.0,8868126.0
Congo,1979,24.3355833333333,COG,1389445.2,4540698.5,8928643.0
Congo,1980,24.06875,COG,1081652.9,4728609.5,8747504.0
Congo,1981,24.084,COG,892209.4,5367824.0,11598121.0
Congo,1982,23.8288333333333,COG,1075619.6,5852436.5,11284194.0
Congo,1983,24.1335833333333,COG,1072532.9,5822983.0,10444969.0
Congo,1984,24.3588333333333,COG,749232.25,6988269.5,10587006.0
Congo,1985,24.0883333333333,COG,759806.5,6983168.0,9698821.0
Congo,1986,24.07825,COG,715998.3,6927448.5,8456643.0
Congo,1987,24.5738333333333,COG,1158838.8,7588776.5,8897965.0
Congo,1988,24.4495833333333,COG,714393.4,8081616.5,8888224.0
Congo,1989,23.998,COG,822522.94,9171347.0,8483608.0
Congo,1990,23.9655833333333,COG,1136511.6,9586367.0,7994629.5
Congo,1991,24.23975,COG,1143762.2,9452953.0,8116772.5
Congo,1992,23.8941666666667,COG,1142187.0,9516723.0,8907963.0
Congo,1993,24.3063333333333,COG,1143308.2,9603562.0,8086379.5
Congo,1994,24.2713333333333,COG,1138560.8,8868378.0,12485744.0
Congo,1995,24.3683333333333,COG,1145138.9,10608844.0,12826024.0
Congo,1996,24.09225,COG,574245.25,12716921.0,14840544.0
Congo,1997,24.3325833333333,COG,602849.5,13625892.0,21481132.0
Congo,1998,24.9944166666667,COG,631501.8,16186973.0,24057264.0
Congo,1999,24.3355833333333,COG,636764.75,16451709.0,26018402.0
Congo,2000,24.1781666666667,COG,548135.4,17351668.0,21926728.0
Congo,2001,24.2505,COG,597488.25,16494809.0,18350634.0
Congo,2002,24.6265,COG,815155.8,11386054.0,14060119.0
Congo,2003,24.6363333333333,COG,1223601.9,12695065.0,15731331.0
Congo,2004,24.6643333333333,COG,1286914.0,13844885.0,14273331.0
Congo,2005,24.7053333333333,COG,1488192.1,16893664.0,14146381.0
Congo,2006,24.5871666666667,COG,1529691.4,18406594.0,14375919.0
Congo,2007,24.5705,COG,1386822.4,15651732.0,16593203.0
Congo,2008,24.5159166666667,COG,1403790.6,15309735.0,18391284.0
Congo,2009,24.58175,COG,1356156.4,16518955.0,19302600.0
Congo,2010,24.9034166666667,COG,1548653.0,18175112.0,21780926.0
Congo,2011,24.1985,COG,1638575.0,17756698.0,23374128.0
Congo,2012,24.2105,COG,1608309.8,17225452.0,22928072.0
Congo,2013,24.408375,COG,1703788.1,15722122.0,22425120.0
Costa Rica,1851,24.4175,CRI,19071.418,173441.06,1759929.1
Costa Rica,1852,24.2296666666667,CRI,19348.54,175938.11,1767721.2
Costa Rica,1853,24.2178333333333,CRI,19618.135,178437.36,1992165.6
Costa Rica,1854,24.2090833333333,CRI,19877.332,180938.84,1727991.2
Costa Rica,1855,24.33175,CRI,20123.252,183442.62,2011511.5
Costa Rica,1856,24.5174166666667,CRI,20353.021,185949.44,1723215.8
Costa Rica,1857,24.1158333333333,CRI,20563.764,188458.6,1773290.5
Costa Rica,1858,24.3505833333333,CRI,20752.602,190970.1,2000800.6
Costa Rica,1859,24.1958333333333,CRI,20916.658,193483.98,1922964.9
Costa Rica,1860,24.0365,CRI,21053.062,196000.31,2242270.5
Costa Rica,1861,24.35275,CRI,21172.082,200983.58,2742760.5
Costa Rica,1862,24.1245833333333,CRI,21286.67,205969.33,2283307.0
Costa Rica,1863,24.4613333333333,CRI,21397.965,210957.62,3102027.8
Costa Rica,1864,24.1959166666667,CRI,21507.107,215948.44,2560904.0
Costa Rica,1865,24.4420833333333,CRI,21615.24,221110.97,2562174.0
Costa Rica,1866,24.0745833333333,CRI,21723.5,226283.64,2456992.8
Costa Rica,1867,24.5955,CRI,21833.025,231464.98,2511159.0
Costa Rica,1868,24.3840833333333,CRI,21944.959,236655.17,2708209.0
Costa Rica,1869,25.2958333333333,CRI,22060.441,241854.44,2707012.0
Costa Rica,1870,24.4671666666667,CRI,22180.613,247062.97,3102919.5
Costa Rica,1871,24.21625,CRI,22449.594,253925.6,3189487.5
Costa Rica,1872,24.7515,CRI,22971.668,260797.9,3484476.0
Costa Rica,1873,24.3773333333333,CRI,23688.213,267680.1,3372150.2
Costa Rica,1874,24.4719166666667,CRI,24540.61,274572.44,3270730.5
Costa Rica,1875,24.5744166666667,CRI,25470.232,281475.12,3242640.0
Costa Rica,1876,24.62625,CRI,26418.459,288384.03,3356211.8
Costa Rica,1877,24.823,CRI,27326.672,295303.4,3781321.2
Costa Rica,1878,25.4089166666667,CRI,28136.246,302233.53,3385475.0
Costa Rica,1879,24.5051666666667,CRI,28788.557,309174.6,3709690.2
Costa Rica,1880,24.5623333333333,CRI,29224.988,316126.9,3794621.8
Costa Rica,1881,24.5924166666667,CRI,29516.436,323094.66,3779000.8
Costa Rica,1882,24.3795833333333,CRI,29777.008,330074.16,3733726.0
Costa Rica,1883,24.3666666666667,CRI,30012.918,337065.62,3695058.5
Costa Rica,1884,24.1476666666667,CRI,30230.373,344808.1,2959815.8
Costa Rica,1885,24.25325,CRI,30435.58,352616.75,3616087.2
Costa Rica,1886,24.40525,CRI,30634.744,359766.22,3517183.5
Costa Rica,1887,24.0565,CRI,30834.074,366915.7,3625234.8
Costa Rica,1888,24.1304166666667,CRI,31039.773,374065.16,3539546.2
Costa Rica,1889,24.6385833333333,CRI,31258.059,381781.88,3684958.0
Costa Rica,1890,23.9021666666667,CRI,38551.633,389640.4,3993100.5
Costa Rica,1891,24.7385833333333,CRI,39005.94,401218.3,4755823.0
Costa Rica,1892,24.22075,CRI,39798.027,412796.25,4382632.5
Costa Rica,1893,24.22775,CRI,40894.457,423948.72,4701058.5
Costa Rica,1894,24.325,CRI,42261.797,435101.25,4658910.5
Costa Rica,1895,24.5480833333333,CRI,43866.625,446253.7,4995473.0
Costa Rica,1896,24.7455,CRI,45675.52,457273.8,4852443.0
Costa Rica,1897,25.1439166666667,CRI,47655.043,468152.06,5610329.0
Costa Rica,1898,24.5191666666667,CRI,49771.766,479314.0,5258695.0
Costa Rica,1899,24.448,CRI,51992.273,489908.62,5221798.5
Costa Rica,1900,24.6403333333333,CRI,54283.117,500077.88,4079888.5
Costa Rica,1901,24.0950833333333,CRI,57410.867,512989.5,5196749.0
Costa Rica,1902,24.5034166666667,CRI,61918.895,525483.94,5268270.0
Costa Rica,1903,24.609,CRI,67439.05,536556.1,5135792.5
Costa Rica,1904,24.1638333333333,CRI,73603.125,549062.9,5838987.0
Costa Rica,1905,24.4288333333333,CRI,80042.98,561577.8,5246579.0
Costa Rica,1906,24.508,CRI,86390.42,572654.25,5589469.0
Costa Rica,1907,24.3860833333333,CRI,92277.28,585177.5,4832474.0
Costa Rica,1908,24.32075,CRI,97335.4,596258.06,5113197.5
Costa Rica,1909,24.4476666666667,CRI,101196.58,608793.6,5594195.5
Costa Rica,1910,23.863,CRI,103492.67,620316.0,5639055.0
Costa Rica,1911,24.7385833333333,CRI,104851.71,633893.8,6219567.0
Costa Rica,1912,24.9933333333333,CRI,106141.39,647474.0,5510949.0
Costa Rica,1913,24.4411666666667,CRI,107352.99,661056.75,5705556.5
Costa Rica,1914,24.7855833333333,CRI,108477.78,676855.1,6177430.5
Costa Rica,1915,25.1055833333333,CRI,109507.03,690005.1,6054418.0
Costa Rica,1916,24.5088333333333,CRI,110432.03,704692.5,5778250.5
Costa Rica,1917,24.0185833333333,CRI,111244.03,717900.2,5759722.5
Costa Rica,1918,24.4515,CRI,111934.32,732599.94,6238986.0
Costa Rica,1919,24.88575,CRI,112494.18,747307.8,6042034.0
Costa Rica,1920,24.8243333333333,CRI,112914.85,760523.75,6346084.5
Costa Rica,1921,24.8639166666667,CRI,113007.24,768702.0,5534423.0
Costa Rica,1922,24.8945833333333,CRI,112660.55,775380.06,5179503.5
Costa Rica,1923,24.7819166666667,CRI,111983.5,783570.5,4897730.0
Costa Rica,1924,24.79075,CRI,111084.87,791769.2,5351211.0
Costa Rica,1925,24.7016666666667,CRI,110073.36,799976.06,5191680.5
Costa Rica,1926,25.1229166666667,CRI,109057.76,808164.06,4999308.5
Costa Rica,1927,24.7999166666667,CRI,108146.78,814831.44,5498467.0
Costa Rica,1928,24.84225,CRI,107449.195,823031.75,5698289.5
Costa Rica,1929,24.8404166666667,CRI,107073.73,831240.25,5078597.0
Costa Rica,1930,25.1775,CRI,107129.13,839456.94,6799675.5
Costa Rica,1931,25.1420833333333,CRI,107929.85,864013.75,8480157.0
Costa Rica,1932,24.9228333333333,CRI,109623.4,888578.94,10411830.0
Costa Rica,1933,24.7745,CRI,112068.09,913152.2,9664667.0
Costa Rica,1934,24.9444166666667,CRI,115122.28,937733.7,10439139.0
Costa Rica,1935,24.6378333333333,CRI,118644.27,962323.5,11901027.0
Costa Rica,1936,24.93025,CRI,122492.44,981908.2,12066969.0
Costa Rica,1937,24.7933333333333,CRI,126525.1,1002875.0,12424086.0
Costa Rica,1938,24.4611666666667,CRI,130600.586,1022018.94,12634852.0
Costa Rica,1939,24.8354166666667,CRI,134577.22,1042484.0,12468690.0
Costa Rica,1940,25.1985,CRI,138313.36,1061118.2,15899414.0
Costa Rica,1941,25.5715,CRI,145852.27,1103181.1,18487518.0
Costa Rica,1942,25.07625,CRI,160287.47,1146364.2,18069188.0
Costa Rica,1943,24.7783333333333,CRI,180052.69,1187491.5,19047854.0
Costa Rica,1944,24.67675,CRI,203581.61,1229747.2,18946470.0
Costa Rica,1945,24.8610833333333,CRI,229307.9,1272626.5,17942902.0
Costa Rica,1946,25.1980833333333,CRI,255665.3,1313861.0,20085510.0
Costa Rica,1947,25.2683333333333,CRI,281087.5,1356375.6,18851304.0
Costa Rica,1948,25.20475,CRI,304008.12,1398619.1,17893474.0
Costa Rica,1949,24.4330833333333,CRI,322860.97,1440598.0,19500918.0
Costa Rica,1950,24.61,CRI,336079.66,1494828.2,19486030.0
Costa Rica,1951,25.20025,CRI,349462.5,1531036.0,19520376.0
Costa Rica,1952,25.0341666666667,CRI,368938.0,1571701.9,19803040.0
Costa Rica,1953,25.1316666666667,CRI,393135.4,1615459.4,20830732.0
Costa Rica,1954,24.9101666666667,CRI,420683.94,1661686.9,21578506.0
Costa Rica,1955,24.7903333333333,CRI,450212.8,1710404.5,22481584.0
Costa Rica,1956,24.7675833333333,CRI,480351.25,1762698.4,23619414.0
Costa Rica,1957,25.4778333333333,CRI,509728.47,1816172.1,24589776.0
